dullness,whiteness,pixel_width,red_dominant,green_dominant,blue_dominant,average_color_r,average_color_g,average_color_b,x,y,blurrness,entropy_r,entropy_g,entropy_b,deviation_r,deviation_g,deviation_b,variation_r,variation_g,variation_b,class
10.845,0,6.924242,0.090196,0.294118,0.258824,43.317424,89.125758,81.70803,100,66,18173.050753,5.116942,5.194808,4.594534,23.822197,20.896735,62.132488,0.922206,0.808955,2.405276,nofire
9.345,0,3.242424,0.062745,0.258824,0.227451,28.742424,75.303333,66.944242,100,66,11246.682122,4.950859,5.023071,4.136391,28.391779,26.310793,85.382272,1.099104,1.018545,3.305322,nofire
0,28.515,5.121212,0.203922,0.470588,0.411765,88.421364,145.987727,132.945455,100,66,19853.364143,5.275209,5.213159,5.305274,17.781214,22.391503,19.129871,0.688347,0.866821,0.740556,nofire
0,28.515,6.848485,0.2,0.423529,0.376471,85.05803,135.902273,124.994394,100,66,23582.399392,5.290396,5.269299,5.273794,18.438424,20.788548,20.861236,0.713789,0.804767,0.807581,nofire
0,2.24,7,0.133333,0.403922,0.34902,64.548358,128.352985,115.512836,100,67,24639.685958,5.315955,5.311341,5.013649,17.248409,18.8678,40.385614,0.657755,0.71951,1.540075,nofire
12.39,0,4.439394,0.090196,0.301961,0.270588,39.284545,91.781212,83.182879,100,66,18748.314421,5.122301,5.172528,4.428059,23.946489,22.051788,74.771488,0.927018,0.85367,2.894557,nofire
37.805,0,0,0.035294,0.180392,0.156863,19.904848,55.855606,49.642273,100,66,7086.269717,4.709434,4.76504,3.732649,32.785443,31.223028,107.460777,1.269192,1.208707,4.160027,nofire
14.905,0,4.015152,0.015686,0.133333,0.113725,36.143939,77.062879,71.582727,100,66,18350.936965,5.063302,5.084288,4.340024,26.608693,25.861604,81.13126,1.030077,1.001156,3.140757,nofire
1.515,0,3.242424,0.011765,0.121569,0.101961,30.025758,67.830909,61.784394,100,66,17539.839366,4.91371,4.959654,4.078871,31.447918,30.027553,100.370055,1.217413,1.162428,3.88553,nofire
36.56,0,7.58209,0.066667,0.243137,0.215686,34.270746,74.029104,67.116269,100,67,18619.898551,5.089466,5.150306,4.141718,25.723602,23.263574,107.066672,0.98095,0.887139,4.082908,nofire
24.06,0,5.151515,0.082353,0.243137,0.215686,37.814394,76.386061,70.329697,100,66,20014.871119,5.111161,5.150933,4.32717,24.86069,23.49082,89.349013,0.962408,0.909378,3.458883,nofire
50.565,0,0,0.035294,0.14902,0.129412,16.470606,43.247273,38.198788,100,66,4106.602949,4.451016,4.496239,3.556968,40.442152,39.130939,114.270401,1.565598,1.514839,4.423641,nofire
0,0.435,0.751724,0.929412,0.996078,0.992157,171.039931,186.679655,178.483862,200,145,146.177494,3.372,3.386386,3.414547,712.452373,730.708611,630.734442,6.276939,6.437782,5.556977,nofire
0,0,1.440972,0.2,0.309804,0.262745,67.717882,94.784132,81.657917,200,144,388.123978,4.653117,4.669632,4.578542,148.148442,145.489438,152.821387,1.314301,1.290711,1.355757,nofire
0,0,5.389655,0.168627,0.380392,0.341176,43.487897,93.44131,83.861069,200,145,1108.809199,4.930272,4.92748,4.464494,115.341297,116.074279,173.742493,1.016195,1.022653,1.530728,nofire
0,0,0.458333,0.12549,0.305882,0.254902,30.572951,75.814479,63.744618,200,144,484.879061,4.633917,4.658601,4.08204,153.462852,150.244167,223.299359,1.361447,1.332893,1.981003,nofire
74.455,0,1.917241,0.094118,0.215686,0.176471,22.584552,48.193207,39.461,200,145,676.009932,4.530581,4.660713,4.036605,162.179201,144.068009,239.158408,1.428852,1.269287,2.107064,nofire
0,24.275,0.893103,0.933333,0.996078,0.992157,188.013,203.203793,196.45831,200,145,138.926158,2.992345,3.006609,3.334549,871.570275,881.77887,661.932678,7.67882,7.768761,5.831844,nofire
0,0,0.819444,0.227451,0.329412,0.278431,74.216806,98.053924,84.151146,200,144,372.835262,4.704637,4.736351,4.622357,141.94296,136.955925,149.882176,1.259248,1.215006,1.329681,nofire
13.635,0,2.868966,0.164706,0.317647,0.262745,41.148483,81.317931,68.047379,200,145,539.803799,4.848423,4.892163,4.387918,125.321168,122.176018,180.00662,1.104121,1.076411,1.585917,nofire
83.15,0,1.708333,0.019608,0.031373,0.011765,18.494167,36.002535,25.509201,200,144,398.636995,4.194893,4.537627,3.884137,249.340054,165.983888,260.662008,2.212023,1.472528,2.312466,nofire
87.03,0,3.534483,0.023529,0.043137,0.019608,26.199862,51.112793,39.799793,200,145,777.007625,4.586772,4.793045,4.213008,176.982992,128.759812,215.113484,1.559278,1.134416,1.89522,nofire
0,12.98,0.782759,0.933333,0.996078,0.992157,198.096828,214.607276,209.115379,200,145,123.686271,2.596279,2.548041,2.974228,1030.105073,1056.788464,762.498761,9.075564,9.310653,6.717864,nofire
0,0,0.454861,0.270588,0.431373,0.384314,70.335556,108.661944,96.08566,200,144,410.11125,4.712637,4.67512,4.40743,143.64638,147.887053,187.486637,1.27436,1.311982,1.66329,nofire
0,0,4.851724,0.203922,0.368627,0.313725,51.862621,90.519414,77.962621,200,145,754.093273,4.940915,4.92618,4.504571,116.076948,116.654236,170.201815,1.022676,1.027762,1.499534,nofire
0,0,2.253472,0.152941,0.329412,0.282353,40.095139,82.319306,70.748889,200,144,742.702702,4.700506,4.760541,4.284306,144.804886,136.730134,198.290518,1.284638,1.213003,1.759136,nofire
0,0,1.089655,0.098039,0.215686,0.160784,32.044655,68.128069,53.491241,200,145,523.304399,4.568693,4.587372,4.10779,161.491112,158.946726,225.762462,1.42279,1.400373,1.989041,nofire
0,1.4,0.993103,0.929412,0.992157,0.992157,162.708966,180.658655,171.747517,200,145,189.942288,3.686558,3.712233,3.801406,611.946114,616.324443,506.926478,5.391446,5.43002,4.466188,nofire
0,0,1.517361,0.184314,0.294118,0.235294,62.48625,97.255104,82.591146,200,144,401.706273,4.779576,4.782176,4.455753,132.164158,131.654628,176.974597,1.172496,1.167975,1.570032,nofire
0,0,1.886207,0.196078,0.321569,0.254902,48.767241,77.67031,62.227759,200,145,427.776795,4.752222,4.739373,4.199097,139.91591,141.381999,212.10467,1.232705,1.245622,1.868712,nofire
33.01,0,1.875,0.141176,0.305882,0.247059,36.197535,77.138785,62.796528,200,144,458.152992,4.847387,4.911067,4.343082,122.900885,117.400838,183.597535,1.090317,1.041523,1.628788,nofire
84.9,0,1.310345,0.015686,0.035294,0.015686,20.953552,47.09069,35.075138,200,145,402.676532,4.457814,4.712628,3.956521,188.060751,137.261247,251.31508,1.656877,1.209317,2.214168,nofire
0,0.7,1.244828,0.345098,0.419608,0.360784,134.357828,154.036828,144.068586,200,145,250.993517,4.17369,4.173637,4.236314,423.23273,426.161811,404.95454,3.728819,3.754625,3.567782,nofire
0,0,1.638889,0.211765,0.376471,0.317647,53.131042,94.855799,80.440069,200,144,387.738713,4.701124,4.692015,4.220768,147.835892,147.754247,207.825153,1.311528,1.310803,1.843723,nofire
0,0,2.382759,0.184314,0.313725,0.254902,47.777517,79.063724,64.709862,200,145,427.051035,4.664042,4.673806,4.188987,148.83321,148.845488,211.526124,1.311269,1.311378,1.863614,nofire
20.46,0,0.822917,0.129412,0.305882,0.243137,33.858229,76.347639,62.093715,200,144,414.896629,4.745086,4.790246,4.302312,139.265046,136.35073,188.788252,1.235491,1.209637,1.674837,nofire
100,0,0,0.007843,0.023529,0.007843,11.001448,24.39331,16.20631,200,145,236.159122,3.756754,4.173231,3.391272,337.546486,218.965802,382.114744,2.973896,1.929161,3.366556,nofire
71.28,0,2.477653,0.007843,0.023529,0.090196,12.962204,27.088224,44.68869,124,83,2979.822241,4.593307,4.149516,3.126897,64.332818,101.043719,232.123374,1.597066,2.508417,5.762477,nofire
91.27,0,1.721086,0.007843,0.015686,0.078431,17.504622,30.290421,47.202203,124,82,2100.34985,4.567346,3.87576,3.130409,66.608124,124.116608,226.7474,1.673716,3.118778,5.697664,nofire
94.635,0,1.846094,0.007843,0.015686,0.066667,16.791877,31.013408,44.932958,124,83,2032.642293,4.57279,3.854342,3.165777,70.694245,136.902333,223.350296,1.754989,3.398608,5.544684,nofire
100,0,3.540519,0.007843,0.007843,0.043137,14.440696,24.744984,35.781865,124,82,2362.521805,4.311785,3.397223,2.85055,88.53088,194.629218,262.416566,2.224587,4.890605,6.593952,nofire
100,0,7.151185,0.007843,0.011765,0.039216,14.887291,34.504858,42.762048,124,83,2281.2252,4.668834,4.190268,3.317851,68.386142,130.669339,219.791518,1.69769,3.243874,5.456338,nofire
0,30.44,7.568986,0.117647,0.356863,0.411765,78.101924,139.424019,147.325787,124,83,4709.652836,5.304088,5.419821,5.173955,35.505064,30.118943,56.327454,0.881415,0.747705,1.398332,nofire
0,3.295,7.484264,0.039216,0.137255,0.270588,84.730429,153.992526,165.017014,124,82,5603.206896,5.25357,5.328557,5.200984,38.092856,32.571234,50.951563,0.95719,0.818444,1.280301,nofire
0,0,5.081617,0.031373,0.12549,0.270588,84.669258,148.367859,167.804606,124,83,4976.279345,5.213047,5.399356,5.120412,41.444101,25.585492,55.857081,1.028852,0.635161,1.386656,nofire
0,0,7.405586,0.019608,0.098039,0.223529,53.079858,109.33812,131.138965,124,82,4766.858959,5.34359,5.454223,4.727994,22.111637,16.343824,88.285227,0.555617,0.410684,2.218414,nofire
2,0,6.461329,0.160784,0.439216,0.494118,46.111154,108.469491,124.472697,124,83,6966.83864,5.243313,5.318016,4.596404,27.740212,23.111956,88.8923,0.688652,0.573756,2.206757,nofire
0,0,7.345511,0.207843,0.67451,0.654902,68.358045,168.010008,169.359794,124,83,10453.876037,5.242161,5.308955,5.036957,33.16787,31.437921,54.40651,0.823394,0.780448,1.350645,nofire
0,0,5.782848,0.380392,0.780392,0.788235,75.531373,163.112215,171.360149,124,82,6739.623885,5.248511,5.335366,5.026943,28.625626,25.598388,45.320114,0.719299,0.643231,1.138795,nofire
0,0,6.305869,0.247059,0.576471,0.670588,68.77157,139.671784,163.877283,124,83,5058.202178,5.253391,5.423153,5.028767,29.134135,19.610265,45.332559,0.723256,0.486826,1.125383,nofire
0,0,7.051534,0.070588,0.239216,0.403922,39.492919,89.078678,125.01308,124,82,7707.044609,5.244358,5.297383,4.485761,27.419883,25.517372,99.471974,0.689001,0.641196,2.499512,nofire
4.165,0,9.298484,0.333333,0.635294,0.698039,57.498251,118.262631,139.025748,124,83,7610.810469,5.336514,5.403401,4.79738,23.773559,19.244703,73.18195,0.59018,0.477751,1.816746,nofire
0,5.375,5.810338,0.039216,0.168627,0.317647,74.558589,140.397105,155.984551,124,83,4884.681808,5.246624,5.337653,5.171798,34.166113,31.106864,52.913078,0.848176,0.77223,1.31357,nofire
0,0,6.874508,0.023529,0.137255,0.286275,56.552223,114.348446,138.567368,124,82,4069.417998,5.314966,5.408196,4.843524,25.2515,23.036012,82.072415,0.634515,0.578844,2.0623,nofire
3.845,0,6.072678,0.011765,0.082353,0.211765,41.186747,81.99417,114.472211,124,83,3255.438561,5.288442,5.219018,4.389912,31.047177,36.502884,127.833646,0.770748,0.906186,3.173478,nofire
62.615,0,6.245083,0.031373,0.129412,0.262745,26.398013,56.464496,83.429976,124,82,4386.495788,5.219378,4.975881,3.930813,33.927821,48.704139,164.082114,0.852532,1.223828,4.123024,nofire
74.47,0,4.450058,0.003922,0.011765,0.027451,15.411387,33.442188,52.858434,124,83,2713.651455,4.735428,4.321652,3.417873,88.591051,111.103757,207.266802,2.199278,2.758157,5.14541,nofire
0,0,8.326856,0.082353,0.411765,0.431373,52.39108,130.562573,137.56918,124,83,7649.206821,5.264568,5.41181,4.81792,27.29472,19.526497,76.405765,0.677593,0.484746,1.896778,nofire
0,0,6.904013,0.137255,0.501961,0.521569,36.985051,109.429288,122.746558,124,82,3736.428338,5.13366,5.269606,4.468405,32.825131,27.233036,86.235149,0.824823,0.684306,2.1669,nofire
0,0,8.336572,0.019608,0.105882,0.239216,35.412553,83.379324,111.067625,124,83,3739.409314,5.204357,5.27836,4.365502,31.686172,29.974593,118.99915,0.786611,0.744121,2.954161,nofire
31.285,0,7.612116,0.043137,0.168627,0.286275,28.492624,66.428206,92.803698,124,82,5245.430026,5.265904,5.136749,4.061224,29.819703,36.958045,152.063683,0.749304,0.928674,3.821027,nofire
95.115,0,4.294598,0.007843,0.011765,0.031373,16.800913,43.563447,56.897396,124,83,2277.710385,4.833061,4.605053,3.578454,68.357062,85.745301,181.283111,1.696968,2.128632,4.500364,nofire
0,100,6.464742,0.266667,0.317647,0.309804,138.165088,142.31028,141.003372,922,691,148.6336,5.12027,5.039503,5.084314,2543.945964,3160.570689,3672.236009,1.020209,1.267496,1.472691,nofire
0,100,6.169656,0.403922,0.419608,0.435294,141.526438,144.792669,147.592072,922,691,148.945816,5.174969,5.134904,5.149577,2421.625506,2890.486224,3447.564429,0.971154,1.159183,1.38259,nofire
0,0,2.837197,0.67451,0.835294,0.788235,129.962823,155.206017,159.546467,922,692,56.312287,4.951073,5.030247,5.182375,2777.156931,2713.680421,2097.482936,1.112125,1.086705,0.839946,nofire
4.64,0,3.113473,0.231373,0.372549,0.372549,86.104213,128.089909,124.78346,922,691,102.002241,5.199332,5.213566,4.998241,1854.713017,1812.798341,2431.523739,0.743803,0.726994,0.975123,nofire
5.955,0,3.844282,0.34902,0.498039,0.52549,90.107619,127.868737,132.370454,922,691,85.656956,5.278485,5.136716,5.043403,1690.235465,2133.527917,2343.256405,0.677842,0.855617,0.939725,nofire
0,99.62,7.171781,0.419608,0.47451,0.466667,148.099448,158.225981,155.491887,921,691,258.374701,4.919423,4.825552,4.846502,4937.124319,5806.158703,6125.037931,1.982104,2.330995,2.459015,nofire
0,88.99,7.03759,0.384314,0.447059,0.435294,118.907209,133.407906,130.349013,921,691,250.439117,5.109755,5.067532,5.108123,2232.693155,2377.727619,2339.758643,0.896358,0.954585,0.939341,nofire
0,5.09,3.944098,0.364706,0.447059,0.439216,117.846852,143.967198,138.895257,921,692,138.755083,4.986228,4.962897,4.888437,2466.059043,2592.205469,2749.068868,0.988616,1.039187,1.102072,nofire
0,0,2.480787,0.615686,0.835294,0.784314,116.956201,164.520307,158.517835,921,691,90.445564,4.905113,4.93274,4.864459,2897.944311,2913.511551,2791.961244,1.163436,1.169686,1.120887,nofire
0,0,2.845802,0.45098,0.552941,0.623529,113.352026,141.238315,156.89451,921,691,72.051396,5.010245,4.858769,4.789539,2533.784999,2955.085101,3150.771107,1.017237,1.186376,1.264938,nofire
0,79.4,6.71635,0.247059,0.282353,0.278431,112.116388,120.902873,121.724383,922,691,368.750126,5.180883,5.090941,5.13675,2009.404498,2340.747509,2349.472201,0.805839,0.938719,0.942218,nofire
0,74.865,6.920556,0.219608,0.27451,0.290196,110.918329,121.647297,122.172169,922,691,420.732553,5.170153,5.162098,5.241735,2072.497389,2092.141814,1956.320259,0.831142,0.83902,0.784551,nofire
0,0,4.694024,0.329412,0.407843,0.415686,104.804531,127.770402,129.036171,922,692,317.390819,4.96811,5.084769,5.03062,2579.201002,2181.088271,2321.508412,1.032852,0.873426,0.929658,nofire
0,0,3.576978,0.278431,0.4,0.415686,95.986348,133.291429,135.051639,922,691,179.118909,5.025798,5.14017,4.999598,2267.437923,1902.100636,2277.542623,0.909319,0.762807,0.913372,nofire
0,0,2.099507,0.270588,0.443137,0.384314,88.457829,124.295441,120.050155,922,691,79.110683,4.985999,4.78156,4.834157,2641.796413,3271.082993,3034.608312,1.05945,1.311815,1.216981,nofire
0,1.79,4.212372,0.247059,0.329412,0.345098,73.039597,91.648479,92.067515,921,691,216.864711,4.941372,4.787129,4.844346,2719.180977,3225.896474,3085.990694,1.091668,1.295099,1.238931,nofire
0,0,3.349408,0.184314,0.27451,0.278431,75.234905,98.106409,103.344703,921,691,179.419888,4.936401,4.798041,4.877349,2722.894343,3238.415985,3071.285309,1.093159,1.300125,1.233027,nofire
0,0,4.152467,0.141176,0.239216,0.32549,79.795085,104.533449,116.605607,921,692,157.943077,4.953566,5.03175,5.060981,2722.641013,2456.709815,2333.811391,1.091477,0.984868,0.9356,nofire
0,0,3.233445,0.207843,0.341176,0.341176,67.796253,101.656403,99.641182,921,691,131.199981,5.023122,4.927983,4.791821,2443.356281,2755.402557,3160.41459,0.980933,1.10621,1.26881,nofire
0,0,1.84472,0.160784,0.282353,0.247059,51.457252,83.89703,76.70044,921,691,79.520028,4.720695,4.698991,4.455262,3390.210427,3267.734886,3998.196753,1.361066,1.311895,1.605153,nofire
0,80.465,4.819479,0.980392,0.968627,0.933333,134.482254,139.071609,135.08053,922,691,151.725383,5.191929,4.996532,5.003288,2216.634884,3596.109864,4571.977562,0.888946,1.442162,1.833518,nofire
0,49.015,3.31611,0.25098,0.34902,0.337255,109.902909,123.580221,119.975122,922,691,105.163462,5.296691,5.33234,5.325076,1697.312209,1562.039072,1669.688431,0.68068,0.626431,0.669602,nofire
0,0,1.73285,0.180392,0.258824,0.333333,57.316537,76.975434,88.774798,922,692,66.726256,5.049519,4.943373,4.805265,2371.633854,2884.643965,3375.568801,0.949731,1.155168,1.351761,nofire
0,0,0.712445,0.156863,0.270588,0.235294,51.139467,76.620733,73.322419,922,691,54.070411,4.732691,4.563049,4.495944,3231.444849,3750.638334,3871.642675,1.295919,1.504133,1.55266,nofire
0,0,2.119912,0.12549,0.231373,0.184314,39.920473,68.787984,55.65716,922,691,49.927742,4.507198,4.649676,4.35134,3779.477092,3288.93532,4173.811929,1.515699,1.318975,1.67384,nofire
61.135,0,1.162439,0.031373,0.054902,0.070588,17.384089,27.347097,37.899437,199,83,345.941871,4.246904,3.8774,3.560141,143.699413,171.803169,201.333261,2.222869,2.657603,3.1144,nofire
83.13,0,4.522124,0.031373,0.070588,0.007843,28.575575,50.767478,24.708628,200,113,2189.273646,4.039314,4.822835,4.308606,295.914003,105.350428,170.289647,3.345393,1.191017,1.925174,nofire
82.1,0,6.691964,0.039216,0.082353,0.011765,36.695179,57.802902,31.297768,200,112,3390.655291,4.293056,4.916037,4.528881,242.765343,94.168518,141.457428,2.769037,1.074108,1.613496,nofire
82.48,0,6.234513,0.047059,0.086275,0.011765,39.947257,61.590841,33.976327,200,113,3574.905836,4.379404,4.950132,4.596895,226.852649,91.535394,127.983359,2.564635,1.034834,1.446889,nofire
96.65,0,6.049107,0.039216,0.058824,0.007843,31.591339,47.849643,23.919152,200,112,1615.229134,4.024738,4.787515,4.397491,282.459437,104.081755,146.091457,3.221797,1.18718,1.666353,nofire
92.94,0,3.663717,0.047059,0.070588,0.011765,44.053363,54.960044,26.24708,200,113,1048.518861,4.113596,4.91049,4.599308,271.093832,101.171602,137.072326,3.064794,1.143774,1.549642,nofire
76.47,0,9.137168,0.043137,0.105882,0.019608,44.715088,78.90385,50.114558,200,113,5217.758951,4.769418,5.173457,4.688918,164.386056,69.217751,128.834591,1.858432,0.782527,1.456512,nofire
74.77,0,8.241071,0.129412,0.243137,0.121569,48.973527,83.061473,52.581384,200,112,5757.578557,4.814287,5.187112,4.762162,148.906998,66.367367,118.023427,1.698467,0.757001,1.346202,nofire
86.5,0,9.022124,0.047059,0.086275,0.015686,45.60115,73.381681,44.787301,200,113,3882.920692,4.646938,5.169643,4.725806,194.071987,68.777611,115.688692,2.19404,0.777551,1.307894,nofire
40.585,0,6.919643,0.066667,0.109804,0.019608,81.006875,94.455625,57.134554,200,112,2155.276092,4.834575,5.298137,5.088525,147.687349,54.594764,83.956805,1.684556,0.62272,0.95763,nofire
0,0,0.654867,0.929412,0.815686,0.576471,221.238496,194.900398,134.876549,200,113,335.348456,3.95234,3.747838,3.676623,220.173103,261.791923,273.931505,2.489121,2.959633,3.096875,nofire
66.025,0,9.265487,0.137255,0.258824,0.129412,49.070841,84.939823,53.178009,200,113,6283.422222,4.820532,5.197922,4.743578,149.209154,66.428194,119.757791,1.686852,0.75099,1.353896,nofire
71.525,0,9.9375,0.141176,0.262745,0.12549,53.246964,90.008661,56.883214,200,112,5446.524503,4.876019,5.261477,4.826621,142.644079,57.616651,106.158298,1.627031,0.657189,1.210866,nofire
26.055,0,6.933628,0.843137,0.72549,0.333333,95.284027,114.378097,62.028761,200,113,2824.014335,4.862741,5.279846,5.105715,112.583002,57.018048,80.314083,1.272783,0.644605,0.907974,nofire
0,0,0.71875,0.878431,0.764706,0.384314,215.000491,191.45942,105.773214,200,112,400.058779,4.322659,3.784442,3.726273,153.665412,251.154323,262.429464,1.752743,2.864724,2.99333,nofire
0,0,0,0.886275,0.772549,0.388235,226.862699,197.434381,102.255487,200,113,168.311972,4.17203,3.234686,3.185143,177.069586,302.532071,308.687543,2.001823,3.420212,3.489802,nofire
25.255,0,6.858407,0.156863,0.215686,0.07451,51.702655,70.884513,37.237035,200,113,2822.277657,4.478451,4.954387,4.656562,192.862318,89.398771,117.209512,2.180364,1.010679,1.325087,nofire
0,0,5.107143,0.858824,0.741176,0.313725,133.728393,130.625313,59.463571,200,112,1511.407795,4.593599,5.002811,4.929751,131.313186,107.232311,118.595242,1.497788,1.223116,1.352724,nofire
0,0,0.252212,0.882353,0.772549,0.360784,219.445,191.574602,78.18531,200,113,135.647023,4.05286,3.233923,3.128223,177.321728,311.709667,333.79773,2.004673,3.523967,3.773679,nofire
0,0,0,0.858824,0.741176,0.203922,220.18375,189.610848,53.984687,200,112,100.838687,4.381965,3.137067,3.051021,135.137316,301.64303,320.282241,1.541407,3.440609,3.653212,nofire
0,0,0,0.835294,0.709804,0.05098,218.413717,186.131283,35.954602,200,113,142.504986,4.316559,3.199646,3.138403,153.606778,296.400602,307.97289,1.736569,3.350894,3.481722,nofire
2.315,0,6.477876,0.278431,0.360784,0.2,106.581018,110.452257,44.890088,200,113,2580.674593,4.674768,5.149829,5.135907,135.76083,70.313967,79.572183,1.534815,0.79492,0.899586,nofire
0,0,0.107143,0.87451,0.745098,0.298039,220.880402,187.244955,73.20442,200,112,258.555714,3.650574,3.32841,3.312874,253.82764,304.358844,310.810742,2.895216,3.471586,3.545178,nofire
0,0,0,0.890196,0.745098,0.294118,224.992035,188.983097,71.098053,200,113,175.293953,3.569558,3.101532,3.139646,245.841362,317.272591,308.031777,2.779308,3.586858,3.482388,nofire
0,0,0,0.870588,0.717647,0.223529,221.912054,184.970893,48.441384,200,112,268.452744,4.091159,3.32513,3.35767,167.988468,274.797237,268.281927,1.916115,3.1344,3.060085,nofire
0,0,0,0.839216,0.698039,0.043137,215.711416,179.153717,16.545708,200,113,95.583153,3.666632,3.116085,2.967978,220.026075,306.678728,337.609101,2.487458,3.467091,3.816768,nofire
0,82.315,7.910403,0.082353,0.462745,0.380392,86.219958,166.339976,152.050348,187,106,1039.826357,5.363405,5.262541,5.297593,44.960581,65.727206,72.869336,0.579528,0.847204,0.939263,nofire
1.925,11.615,7.527375,0.239216,0.682353,0.603922,62.926916,150.824141,135.840031,187,105,1441.608876,5.390148,5.344685,5.042879,39.888169,45.512499,96.269634,0.519043,0.592229,1.252704,nofire
13.94,0,5.801635,0.235294,0.686275,0.6,64.949652,159.05958,143.065634,187,106,1553.746749,5.348409,5.288055,5.019043,45.573157,52.464918,87.665468,0.587424,0.676257,1.129981,nofire
0,0,6.162465,0.152941,0.521569,0.439216,45.296308,131.167456,112.279908,187,105,1462.859046,5.020818,5.04866,4.658315,75.865925,75.463687,111.40162,0.987202,0.981968,1.449608,nofire
0,0,6.326304,0.219608,0.537255,0.517647,40.862072,108.880587,105.18762,187,106,786.579545,5.007311,5.083834,4.526678,74.29688,67.917156,121.6698,0.957664,0.875431,1.568287,nofire
0,0,7.195905,0.031373,0.415686,0.309804,34.40827,126.257176,105.319601,188,106,898.779615,5.086931,5.048423,4.348252,80.873849,84.443455,214.528336,1.036894,1.082661,2.750496,nofire
0,2.52,7.522796,0.078431,0.501961,0.407843,58.375836,154.614995,137.261753,188,105,1346.263761,5.295367,5.216224,5.003288,50.071985,58.973339,106.361849,0.648094,0.763306,1.376667,nofire
0,0,6.046768,0.235294,0.65098,0.596078,64.761993,152.104526,141.951425,188,106,1611.386656,5.293396,5.264459,4.977791,54.243668,57.251278,91.861698,0.695465,0.734026,1.177771,nofire
5.645,0,4.680851,0.294118,0.654902,0.603922,50.395795,125.836474,115.62153,188,105,1092.21958,5.156799,5.179244,4.663792,64.456611,63.718774,114.38365,0.834277,0.824727,1.480495,nofire
32.29,0,4.059615,0.015686,0.121569,0.121569,31.634233,85.010889,89.080992,188,106,745.419098,5.098152,5.09312,4.355288,63.554076,67.287494,151.993676,0.814835,0.862702,1.948731,nofire
0,0,8.066794,0.07451,0.447059,0.372549,57.636818,135.488094,124.91348,187,106,1119.77981,5.399509,5.400861,4.948136,39.755958,40.577533,120.898187,0.512442,0.523032,1.558341,nofire
0,5.965,9.085816,0.070588,0.431373,0.34902,45.496613,126.8603,112.51454,187,105,1464.318036,5.302428,5.334448,4.71843,50.840074,48.505663,151.796714,0.661554,0.631178,1.975248,nofire
2.145,0,5.867218,0.27451,0.686275,0.627451,46.209616,128.599132,120.117143,187,106,1182.693114,5.268789,5.348081,4.682706,51.939208,45.423529,116.932069,0.669481,0.585495,1.507219,nofire
0,0,7.033359,0.262745,0.615686,0.564706,43.390069,115.866208,110.700178,187,105,879.125481,5.111155,5.234563,4.598865,64.772357,52.967391,118.653356,0.842847,0.689236,1.543971,nofire
0,0,2.860458,0.101961,0.329412,0.368627,26.905055,83.22475,90.537433,187,106,852.517801,4.858584,4.901927,4.171196,85.601098,78.6498,164.877813,1.103372,1.013772,2.125224,nofire
75.83,0,7.607387,0.098039,0.501961,0.396078,28.243376,101.602218,85.104878,188,106,1101.76949,5.213205,5.255076,4.24226,61.416347,60.545162,207.808375,0.787427,0.776257,2.664339,nofire
51.06,0,6.712259,0.023529,0.113725,0.113725,50.517477,112.692604,105.178926,188,105,1068.161213,5.432415,5.442289,4.823407,37.032097,35.393083,131.692377,0.479315,0.458101,1.704526,nofire
89.885,0,1.284625,0.011765,0.070588,0.066667,20.070504,54.258932,52.470143,188,106,308.768532,4.615468,4.613193,3.623438,135.710039,132.806652,280.73039,1.739956,1.702732,3.599281,nofire
12.6,0,1.570415,0.015686,0.098039,0.105882,14.904407,50.374772,49.905471,188,105,283.157291,4.486161,4.556962,3.580825,141.01599,131.662059,270.074593,1.825203,1.704133,3.495639,nofire
90.93,0,4.004416,0.011765,0.066667,0.07451,13.122692,40.758129,51.940034,188,106,391.625931,4.778356,4.53983,3.490756,96.429833,116.908641,305.160361,1.23634,1.498901,3.912501,nofire
98.415,0,4.151952,0.015686,0.07451,0.082353,24.332358,83.543739,73.552063,187,106,1030.180708,5.09036,5.094817,4.09286,80.395169,88.087495,214.295716,1.036269,1.135421,2.762206,nofire
95.83,0,3.773873,0.011765,0.054902,0.058824,22.067583,70.608607,65.118258,187,105,594.726984,5.031836,5.056178,3.9835,85.305997,90.959501,218.681359,1.11004,1.183606,2.845581,nofire
57.86,0,3.914842,0.168627,0.52549,0.462745,27.353496,88.564575,80.430229,187,106,538.560624,5.087982,5.167061,4.221464,64.242455,59.11228,166.118511,0.828066,0.761939,2.141217,nofire
29.77,0,5.989305,0.015686,0.078431,0.12549,25.175045,64.88933,77.390731,187,105,920.527626,4.992337,4.977509,4.149416,73.356552,74.653128,188.040607,0.954549,0.97142,2.44687,nofire
6.32,0,1.584098,0.027451,0.105882,0.188235,14.051458,35.285087,56.483806,187,106,404.596802,4.601834,4.324927,3.564318,110.424222,135.774564,277.985376,1.423334,1.750092,3.583147,nofire
0,66.75,0.248333,0.996078,0.976471,0.972549,241.138367,232.145181,226.336,800,450,16.04987,3.790323,3.614095,2.392012,4099.386713,4404.658534,10155.901857,2.90942,3.126078,7.207856,nofire
0,0,0.784167,0.439216,0.415686,0.32549,98.795967,112.728739,93.049728,800,450,215.246205,4.529932,4.501502,4.772227,2080.306755,2122.268614,1655.933952,1.476437,1.506218,1.175251,nofire
